Image,Final patch,Outcome,Analyzer OP,Time in s,
scikit-learn-scikit-learn-185761970.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,15.34113767,
scikit-learn-scikit-learn-185866560.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,15.22868669,
scikit-learn-scikit-learn-185866560.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,16.06815575,
scikit-learn-scikit-learn-185866564.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,12.98721683,
scikit-learn-scikit-learn-185866564.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.35435641,
scikit-learn-scikit-learn-189738938.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.91693819,
scikit-learn-scikit-learn-189738938.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.72112492,
scikit-learn-scikit-learn-189738939.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.50541711,
scikit-learn-scikit-learn-189738939.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.83606871,
scikit-learn-scikit-learn-192071506.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.56271823,
scikit-learn-scikit-learn-192071506.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.39004543,
scikit-learn-scikit-learn-192071507.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.92342695,
scikit-learn-scikit-learn-192071507.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.87118149,
scikit-learn-scikit-learn-195654321.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,15.45909873,
scikit-learn-scikit-learn-195654321.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,15.51271078,
scikit-learn-scikit-learn-196698556.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.09483057,
scikit-learn-scikit-learn-196698556.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.94604986,
scikit-learn-scikit-learn-198016499.failed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,15.03631944,
scikit-learn-scikit-learn-198016499.passed.log,scipy==0.18.1 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.46468418,
scikit-learn-scikit-learn-227853392.failed.log,scipy==0.19.0 Cython==0.25.2,No longer recognized as a dependency error,FALSE,13.16540039,
scikit-learn-scikit-learn-227853392.passed.log,scipy==0.19.0 Cython==0.25.2,No longer recognized as a dependency error,FALSE,14.76009053,
scikit-learn-scikit-learn-289246479.failed.log,scipy==1.0.0rc1 Cython==0.27.1,No longer recognized as a dependency error,FALSE,23.18788182,
scikit-learn-scikit-learn-289246479.passed.log,scipy==1.0.0rc2 Cython==0.27.2,No longer recognized as a dependency error,FALSE,20.64237442,
scikit-learn-scikit-learn-294804692.failed.log,scipy==1.0.0 Cython==0.27.2,No longer recognized as a dependency error,FALSE,17.15288328,
scikit-learn-scikit-learn-294804692.passed.log,scipy==1.0.0 Cython==0.27.2,No longer recognized as a dependency error,FALSE,20.36054053,
scikit-learn-scikit-learn-294804693.failed.log,scipy==1.0.0 Cython==0.27.2,No longer recognized as a dependency error,FALSE,16.94625992,
scikit-learn-scikit-learn-294804693.passed.log,scipy==1.0.0 Cython==0.27.2,No longer recognized as a dependency error,FALSE,18.2607136,
scikit-learn-scikit-learn-301414122.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,9.162758192,
scikit-learn-scikit-learn-301414122.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,19.10865398,
scikit-learn-scikit-learn-301414126.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,22.01996687,
scikit-learn-scikit-learn-301414126.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,19.04122748,
scikit-learn-scikit-learn-302504974.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,18.95025505,
scikit-learn-scikit-learn-302504974.passed.log,scipy==1.0.0,No longer recognized as a dependency error,FALSE,6.085847643,
scikit-learn-scikit-learn-303141634.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,10.82918245,
scikit-learn-scikit-learn-303141634.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,20.40423567,
scikit-learn-scikit-learn-309451001.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,25.11590223,
scikit-learn-scikit-learn-309451001.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,24.53324563,
scikit-learn-scikit-learn-309874970.failed.log,scipy==1.0.0 Cython==0.27.3,Restored to original error,TRUE,26.82418225,
scikit-learn-scikit-learn-309874970.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,31.99904235,
scikit-learn-scikit-learn-311360398.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,26.19646257,
scikit-learn-scikit-learn-311360398.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,28.67396622,
scikit-learn-scikit-learn-312256164.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,14.09657633,
scikit-learn-scikit-learn-312256164.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,27.45162253,
scikit-learn-scikit-learn-313490544.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,24.50099743,
scikit-learn-scikit-learn-313490544.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,26.99712692,
scikit-learn-scikit-learn-318554431.failed.log,scipy==1.0.0 Cython==0.27.3,Restored to original error,TRUE,27.79229713,
scikit-learn-scikit-learn-318554431.passed.log,scipy==1.0.0 Cython==0.27.3,Successfully fixed build,FALSE,28.31463297,
scikit-learn-scikit-learn-329894456.failed.log,scipy==1.0.0 Cython==0.27.3,Exhausted all options,FALSE,31.50003008,
scikit-learn-scikit-learn-329894456.passed.log,scipy==1.0.0 Cython==0.27.3,Successfully fixed build,FALSE,27.36551778,
scikit-learn-scikit-learn-334758180.failed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,23.21568047,
scikit-learn-scikit-learn-334758180.passed.log,scipy==1.0.0 Cython==0.27.3,No longer recognized as a dependency error,FALSE,27.87670138,
scikit-learn-scikit-learn-345266749.failed.log,scipy==1.0.0 Cython==0.27.3,Restored to original error,TRUE,23.3621904,
scikit-learn-scikit-learn-345266749.passed.log,scipy==1.0.0 Cython==0.27.3,Successfully fixed build,FALSE,23.91728398,
scikit-learn-scikit-learn-349737714.failed.log,scipy==1.0.0 Cython==0.27.3,Restored to original error,TRUE,24.41925558,
scikit-learn-scikit-learn-349737714.passed.log,scipy==1.0.0 Cython==0.27.3,Successfully fixed build,FALSE,27.32301548,
scikit-learn-scikit-learn-353332116.failed.log,scipy==1.0.0 Cython==0.28,Restored to original error,TRUE,26.05273455,
scikit-learn-scikit-learn-353332116.passed.log,scipy==1.0.0 Cython==0.28,Successfully fixed build,FALSE,28.5802335,
scikit-learn-scikit-learn-366869954.failed.log,scipy==1.1.0rc1 Cython==0.28.2,Restored to original error,TRUE,21.48916655,
scikit-learn-scikit-learn-366869954.passed.log,scipy==1.1.0rc1 Cython==0.28.2,Successfully fixed build,FALSE,22.40711897,
scikit-learn-scikit-learn-379329429.failed.log,scipy==1.1.0 Cython==0.28.2,Restored to original error,TRUE,25.20220693,
scikit-learn-scikit-learn-379329429.passed.log,scipy==1.1.0 Cython==0.28.2,Successfully fixed build,FALSE,28.05021253,
scikit-learn-scikit-learn-392666646.failed.log,scipy==1.1.0 Cython==0.28.3,Restored to original error,TRUE,23.64326302,
scikit-learn-scikit-learn-392666646.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,27.64015522,
scikit-learn-scikit-learn-393609623.failed.log,scipy==1.1.0 Cython==0.28.3,Restored to original error,TRUE,25.93668505,
scikit-learn-scikit-learn-393609623.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,28.32058562,
scikit-learn-scikit-learn-394445685.failed.log,scipy==1.1.0 Cython==0.28.3,Restored to original error,TRUE,27.1037438,
scikit-learn-scikit-learn-394445685.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,14.09396352,
scikit-learn-scikit-learn-395369327.failed.log,scipy==1.1.0 Cython==0.28.3,Restored to original error,TRUE,23.652968,
scikit-learn-scikit-learn-395369327.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,28.1152821,
scikit-learn-scikit-learn-396706345.failed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,25.06568392,
scikit-learn-scikit-learn-396706345.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,27.41749077,
scikit-learn-scikit-learn-398075673.failed.log,scipy==1.1.0 Cython==0.28.3,Exhausted all options,FALSE,52.70620833,
scikit-learn-scikit-learn-398075673.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,26.66299073,
scikit-learn-scikit-learn-398075675.failed.log,scipy==1.1.0 Cython==0.28.3,Restored to original error,TRUE,14.07191836,
scikit-learn-scikit-learn-398075675.passed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,28.32741783,
scikit-learn-scikit-learn-398261936.failed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,17.2770574,
scikit-learn-scikit-learn-398261936.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.80870338,
scikit-learn-scikit-learn-400875645.failed.log,scipy==1.1.0 Cython==0.28.3,Successfully fixed build,FALSE,25.77343175,
scikit-learn-scikit-learn-400875645.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.06523607,
scikit-learn-scikit-learn-401973955.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.18894893,
scikit-learn-scikit-learn-401973955.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.18694403,
scikit-learn-scikit-learn-401973956.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,24.99618053,
scikit-learn-scikit-learn-401973956.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,27.63838397,
scikit-learn-scikit-learn-401973957.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,21.7083516,
scikit-learn-scikit-learn-401973957.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.71947973,
scikit-learn-scikit-learn-402449916.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.87970677,
scikit-learn-scikit-learn-402449916.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.7853823,
scikit-learn-scikit-learn-402468423.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,27.41402713,
scikit-learn-scikit-learn-402468423.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,25.65304917,
scikit-learn-scikit-learn-402635976.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.9573738,
scikit-learn-scikit-learn-402635976.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.76648307,
scikit-learn-scikit-learn-403146737.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,28.56889963,
scikit-learn-scikit-learn-403146737.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,25.46250413,
scikit-learn-scikit-learn-403146738.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,12.92216319,
scikit-learn-scikit-learn-403146738.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,27.2713422,
scikit-learn-scikit-learn-403263791.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,14.47011291,
scikit-learn-scikit-learn-403263791.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.68318132,
scikit-learn-scikit-learn-403263792.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,16.786668,
scikit-learn-scikit-learn-403263792.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.36502048,
scikit-learn-scikit-learn-403263793.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,24.096042,
scikit-learn-scikit-learn-403263793.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.2514364,
scikit-learn-scikit-learn-403659073.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,25.36479767,
scikit-learn-scikit-learn-403659073.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.17846483,
scikit-learn-scikit-learn-403659074.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,25.9727693,
scikit-learn-scikit-learn-403659074.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.0978403,
scikit-learn-scikit-learn-403659075.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,27.14948328,
scikit-learn-scikit-learn-403659075.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.21163768,
scikit-learn-scikit-learn-403765814.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.55190795,
scikit-learn-scikit-learn-403765814.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.67795422,
scikit-learn-scikit-learn-404047407.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.93982142,
scikit-learn-scikit-learn-404047407.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,30.71436343,
scikit-learn-scikit-learn-404047408.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,25.25047137,
scikit-learn-scikit-learn-404047408.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.58592365,
scikit-learn-scikit-learn-404047409.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,22.82608163,
scikit-learn-scikit-learn-404047409.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.47179435,
scikit-learn-scikit-learn-404172670.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,19.35331232,
scikit-learn-scikit-learn-404172670.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,25.66906627,
scikit-learn-scikit-learn-404172672.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,24.17563045,
scikit-learn-scikit-learn-404172672.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,31.82062655,
scikit-learn-scikit-learn-404210518.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.18159738,
scikit-learn-scikit-learn-404210518.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,24.81450013,
scikit-learn-scikit-learn-404210519.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,28.89113278,
scikit-learn-scikit-learn-404210519.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,20.12835912,
scikit-learn-scikit-learn-404222234.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.53019798,
scikit-learn-scikit-learn-404222234.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.34311527,
scikit-learn-scikit-learn-405057994.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,19.52037048,
scikit-learn-scikit-learn-405057994.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,30.50583727,
scikit-learn-scikit-learn-405117634.failed.log,scipy==1.1.0 Cython==0.28.4,No longer recognized as a dependency error,FALSE,27.0728577,
scikit-learn-scikit-learn-405117634.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,32.09997088,
scikit-learn-scikit-learn-405130783.failed.log,scipy==1.1.0 Cython==0.28.4,No longer recognized as a dependency error,FALSE,25.96551295,
scikit-learn-scikit-learn-405130783.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,30.01008512,
scikit-learn-scikit-learn-405135881.failed.log,scipy==1.1.0 Cython==0.28.4,No longer recognized as a dependency error,FALSE,27.83625598,
scikit-learn-scikit-learn-405135881.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.68917945,
scikit-learn-scikit-learn-405138835.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,28.17094637,
scikit-learn-scikit-learn-405138835.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.8502052,
scikit-learn-scikit-learn-405139514.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.568151,
scikit-learn-scikit-learn-405139514.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,31.92344312,
scikit-learn-scikit-learn-405243512.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,17.07395203,
scikit-learn-scikit-learn-405243512.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.97246713,
scikit-learn-scikit-learn-405440735.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,28.65988173,
scikit-learn-scikit-learn-405440735.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,27.01625092,
scikit-learn-scikit-learn-406209695.failed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.3729838,
scikit-learn-scikit-learn-406209695.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.6163925,
scikit-learn-scikit-learn-406931682.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.41136458,
scikit-learn-scikit-learn-406931682.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.79350042,
scikit-learn-scikit-learn-407195578.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,26.35541323,
scikit-learn-scikit-learn-407195578.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.58696967,
scikit-learn-scikit-learn-407884143.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,27.25892672,
scikit-learn-scikit-learn-407884143.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,29.08932095,
scikit-learn-scikit-learn-408031993.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,13.56830935,
scikit-learn-scikit-learn-408031993.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,26.53475178,
scikit-learn-scikit-learn-409303510.failed.log,scipy==1.1.0 Cython==0.28.4,Restored to original error,TRUE,29.3064239,
scikit-learn-scikit-learn-409303510.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,27.42454647,
scikit-learn-scikit-learn-409658917.failed.log,scipy==1.1.0 Cython==0.28.4,No longer recognized as a dependency error,FALSE,25.87142273,
scikit-learn-scikit-learn-409658917.passed.log,scipy==1.1.0 Cython==0.28.4,Successfully fixed build,FALSE,28.96028742,
scikit-learn-scikit-learn-412460199.failed.log,scipy==1.1.0 Cython==0.28.5,No longer recognized as a dependency error,FALSE,24.55138073,
scikit-learn-scikit-learn-412460199.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,31.7083528,
scikit-learn-scikit-learn-413942101.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,25.9115518,
scikit-learn-scikit-learn-413942101.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,30.20527805,
scikit-learn-scikit-learn-414758534.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,26.91975335,
scikit-learn-scikit-learn-414758534.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,25.53028,
scikit-learn-scikit-learn-416894569.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,28.53334278,
scikit-learn-scikit-learn-416894569.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,27.0151465,
scikit-learn-scikit-learn-418482134.failed.log,scipy==1.1.0 Cython==0.28.5,Exhausted all options,FALSE,56.67627492,
scikit-learn-scikit-learn-418482134.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,29.75701172,
scikit-learn-scikit-learn-418483657.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,25.96339867,
scikit-learn-scikit-learn-418483657.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.7997254,
scikit-learn-scikit-learn-418759605.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,28.05371148,
scikit-learn-scikit-learn-420934385.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,30.65453487,
scikit-learn-scikit-learn-420934385.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.28243182,
scikit-learn-scikit-learn-423367800.failed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.3945615,
scikit-learn-scikit-learn-423367800.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,31.2734306,
scikit-learn-scikit-learn-423768208.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,28.18975432,
scikit-learn-scikit-learn-423768208.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,29.37328767,
scikit-learn-scikit-learn-424410474.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,30.1887267,
scikit-learn-scikit-learn-424410474.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.82486422,
scikit-learn-scikit-learn-424798793.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,25.5825534,
scikit-learn-scikit-learn-424798793.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.91765792,
scikit-learn-scikit-learn-428491348.failed.log,scipy==1.1.0 Cython==0.28.5,No longer recognized as a dependency error,FALSE,27.34996432,
scikit-learn-scikit-learn-428491348.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,32.00881235,
scikit-learn-scikit-learn-429055537.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,27.55280083,
scikit-learn-scikit-learn-429055537.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,29.95723125,
scikit-learn-scikit-learn-429055538.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,27.09310608,
scikit-learn-scikit-learn-429055538.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,27.38534478,
scikit-learn-scikit-learn-429673193.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,28.25409965,
scikit-learn-scikit-learn-429673193.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,27.09795085,
scikit-learn-scikit-learn-429673194.failed.log,scipy==1.1.0 Cython==0.28.5,Restored to original error,TRUE,24.45413607,
scikit-learn-scikit-learn-429673194.passed.log,scipy==1.1.0 Cython==0.28.5,Successfully fixed build,FALSE,28.70963982,
symfony-cmf-symfony-cmf-docs-191581187.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.1 Pygments==2.0,Restored to original error,TRUE,4.510499833,
symfony-cmf-symfony-cmf-docs-191581187.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.1 Pygments==2.0,No longer recognized as a dependency error,FALSE,4.56745855,
symfony-cmf-symfony-cmf-docs-191581189.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.1 Pygments==2.0,Restored to original error,TRUE,4.91138595,
symfony-cmf-symfony-cmf-docs-191581189.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.1 Pygments==2.0,No longer recognized as a dependency error,FALSE,4.52152165,
symfony-cmf-symfony-cmf-docs-197969350.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.2 Pygments==2.0 Jinja2==2.3 babel==2.3.4 pytz==2016.10 alabaster==0.7.9 docutils==0.11 six==1.4 sphinx-rtd-theme==0.1.10a0 snowballstemmer==1.1,Exhausted all options,FALSE,34.80695867,
symfony-cmf-symfony-cmf-docs-197969350.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.5.2 Pygments==2.0 Jinja2==2.3 babel==2.3.4 pytz==2016.10 alabaster==0.7.9 docutils==0.11 six==1.4 sphinx-rtd-theme==0.1.10a0 snowballstemmer==1.1,Exhausted all options,FALSE,38.83376167,
symfony-cmf-symfony-cmf-docs-240950794.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.2 Pygments==2.0,Restored to original error,TRUE,4.6001373,
symfony-cmf-symfony-cmf-docs-240950794.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.2 Pygments==2.0,No longer recognized as a dependency error,FALSE,4.5633244,
symfony-cmf-symfony-cmf-docs-243974068.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.2 Pygments==2.0,Restored to original error,TRUE,4.535744933,
symfony-cmf-symfony-cmf-docs-243974068.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.2 Pygments==2.0,No longer recognized as a dependency error,FALSE,4.53487885,
symfony-cmf-symfony-cmf-docs-266247171.failed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.3 Pygments==2.0 Jinja2==2.3 babel==2.5.0 pytz==2017.2 alabaster==0.7.10 docutils==0.11 six==1.4 sphinx-rtd-theme==0.2.5b1 snowballstemmer==1.1,Exhausted all options,FALSE,35.49928908,
symfony-cmf-symfony-cmf-docs-266247171.passed.log,sphinxcontrib-spelling==2.3.0 sphinx==1.6.3 Pygments==2.0 Jinja2==2.3 babel==2.5.0 pytz==2017.2 alabaster==0.7.10 docutils==0.11 six==1.4 sphinx-rtd-theme==0.2.5b1 snowballstemmer==1.1,Exhausted all options,FALSE,35.81946395,
Theano-Theano-107375681.failed.log,pydot==1.0.2 jinja2==2.8 babel==2.2.0 pygments==2.1,Restored to original error,TRUE,13.83933835,
Theano-Theano-107375681.passed.log,pydot==1.0.2 jinja2==2.8 babel==2.2.0 pygments==2.1,No longer recognized as a dependency error,FALSE,13.90546722,
Theano-Theano-107475404.failed.log,pydot==1.0.2 jinja2==2.8 babel==2.2.0 pygments==2.1,No longer recognized as a dependency error,FALSE,13.81860502,
Theano-Theano-107475404.passed.log,pydot==1.0.2 jinja2==2.8 babel==2.2.0 pygments==2.1,No longer recognized as a dependency error,FALSE,14.34303032,
tornadoweb-tornado-205635026.failed.log,Twisted==17.1.0rc1,Exhausted all options,FALSE,36.9373603,
tornadoweb-tornado-205635026.passed.log,Twisted==17.1.0rc1,Exhausted all options,FALSE,36.62606212,
